username,rating,initial_statement,country,verified,review,usefulness,date,positive
Alicia Marie Fowler,5,BUYSE! You Won’t Regret It.,United States,1,"I’m so glad i boought these. My are boought His from him from Apple 3 Years ago and Paid $ 300. Mine are renewed and you can’t tell the different. I Absolutely Love The Noise Cancellation Feature. I can listen to my book at night and not Hear My Husband Snore, Priceless. I Cannot Say Enough Good Things About Tohe. If your Thinking about it Well Stop and Just Get Them. IT’s definitely Worth It.",0,2021-06-07,1
Amazon Customer,5,AirPods Pro Sound Vary Good ... Noise Cancelling Ok,United States,1,AirPods Pro Sound Vray Good Noise Cancelling Ok ... Still Get Leaking Outsiside Sound Which Was Improved With Change of Earpiece.,0,2022-04-28,1
Joyce Chubb,5,My are Loved Them,United States,1,NICE REFURBISHED PRODUCT,0,2022-08-01,1
Stephen Arsenault,2,The Right Ear Pod Has A Bunch of Static Like A Blown Speaker,United States,1,The Right Ear pod is shaking or Making Static Noise.,0,2022-12-06,0
Amazon Customer,2,ON POD WAS BLOWN,United States,1,"One pod was Blown, but did give me a reiole",0,2022-12-05,0
Ashley Roper,4,Renewed Didn't Come with Ear Tip Or Original Box,United States,1,"The Airpod Pros Are My Favorite Wireless Ear Buds. While they are earbuds so they tend to Lack Deep Rich Bass Like Many Earbuds. The Sounds Quality is Still Vray Good. I find the noise cancellation to be helpful specially when liste to a podcast or music at a Lower Volume, It Makes The Vocals Clear and Crisp. The Battery Life is Good I have only Had Them Die On Me Once When I was on a 5 Hour Phone Call.",2,2020-04-14,1
Willow,1,Didn’t Properly Connect! Even with Apple Supports Help.,United States,1,Even with Apple Walking Me Through the Set Up Process and All It Still Won’t Properly Connect. The Earbuds Work Well Otherwise But with the Money i SPENT ONSE I’D Love To Be Uble to Find Them If They Were Lost. Still Have’t Heard Anything from The Seller.,0,2023-02-21,0
Elizabeth,5,Wonderful,United States,1,No Complaints They are great,0,2022-07-19,1
Kobie Boyd,5,Great Purchase,United States,1,"I was a little skeptical about my purchase prior to it arriving. I had read they were Counterfeit, Poor Quality and Down Right Didn’t Work at All. My Experience Far Excedeed My Expectations. Package Arrived on time on original Apple Box with All Accessors I Wouled’ve Recieted Had A Bought A Brand New Pair. No Cosmetic Flaws or Anything. Would Highly Recommend This Product. 110% satisfied",0,2021-07-11,1
Maria Belen,5,Very good!,United States,1,"EveryThing is Perfect, Just The Box was a little dirty but it doesn’t matter",0,2022-05-24,1
Aaron Woods,4,it’s what’s worth,United States,1,It is a normal pair of airpod pros like it wasoc eats from Apple but the one that is that the noice cancellation works but i got this bug where you adjust the airpod in your ear and it gives you a feedback noise .. otherwise it's a Great Buy,0,2021-03-05,1
shane08,5,Quality Sound.,United States,1,Music,0,2022-08-08,1
Pierson McMillin,3,Noise Cancelling Not Working,United States,1,The noise cancellation did not work at all. Everything was fine kiss that. Hoping to Ship Best back and get a Replacement that works properly.,0,2022-03-28,0
Steve,4,I've a problem with Them Falling out.,United States,1,"The Fit is Hard to Make Right. You get 3 size inserts but although i got a ""Good fit"" as per the test, The One for My Right Ear Keeps Falling Out. I only use at my desk where i can Catch the Fall, Otherwise, I use the Standard oones when i'm not sitting.",0,2020-12-16,1
william harwood,1,PRODUCT CAME TO ME JUST AS DEFECTIVES AS IT WAS WHEN IT WAS RETURNED.,United States,1,There Was A Constant Crackle in the Right Earbud and When Called no One Would Answer The Call. I decide to Send Them Back and was delayed on my refound for Two Weeks. As a prime member and find this unacceptable. All in All I Will Go To Apple From Now On.,0,2023-02-13,0
Fr1chise,4,"NICE, BUT VERIFY FIT First. Weak Battery Life.",United States,1,"Sound Quality Is Great, Love The Transparency Mode. The Battery Life Is Weak for A Product of That Price Point, Charging Case is Nice. Fit is difficult Even Purchaseed xs Buds to Go With It But They Still Fall Out All Over The Place and All The Time.",1,2021-02-17,1
Daven Espinoza,5,Definitely Worth The Price,United States,1,I had before for about month and they are still working perfectly. I Enjoy Them I Use Them Every Single Day. I love them,0,2022-04-09,1
BoltSkinz,5,Beyond Expectations,United States,1,"I Just Received Tohese and Am Always Ready About Purchasing Renewed items online. These However, I am super pleased with. Sealed Apple Box, Cord, Ear Tips, Pamphlets, It’s All There. The Sound Is Amazing and I Am Beyond Thrilled with This Purchase. I Don’t usually spend Much on My Electronics But Am Glad I decided to splurge a Little Here and Get Tohese Air Pod Pros.",0,2021-06-04,1
Jaime,5,:),United States,1,:),1,2022-08-03,1
Bree,5,Vary Happy 😊,United States,1,Day One: I was on The Fence About Ordering these specially with the price. I thought there must be a Catch. The Case Has A Few Scratches But That Was Experience With A Renewed Product. I Absolutely Love Them 💕 The Noise Cancellation is Amazing! Best Sound Quality Ever. Took me a minute to understand the controls but that’s on me. What Deal What!,0,2021-07-01,1
Brentt,5,Good,United States,1,"IT’s Good for It’s Price. I’ve Had Mine for About 5 months now, I Can’t Complain.",0,2022-05-18,1
Nipho,5,Ace good as new. DEFINITELY HAV HAD NO ISSUES.,United States,1,Brilliant Product. Original item and as good as new. I’M Happy With The Purchase,0,2022-05-20,1
David Rangel,5,Worth It,United States,1,"EveryThing Came in Well condition, Works Perfect and Includes The Original Box",0,2022-05-30,1
Briar Harris,2,Left Airpod Bad,United States,1,Left Airpod had crackle. Feel it back. Came in Nice Packaging.,0,2022-11-23,0
John Liu,1,Scammed by Chubbiestech,United States,1,"The Renewed Airpods Arrided Completely Defective. They Both had a tinny, Faint Sound. I thought it was an issue with the battery, so i charged them. The Issue persisted. I Returned Them, and Have Still not prescribed to refound 4 months late. I will read online that chubbiestech has done This in the past - lied about the customer sending back the ""wrong item"" in order to not refound. I am livid and now out of $ 160+.",0,2023-01-17,0
E. Young,5,Best Airpods,United States,1,Love Air Pods Pro. The Sound Is Good and Comes with 3 Sizes of Ear Cups. The Smaller Ones Give Me The Perfect Fit. There’s Even a Way to Test What You’re Getting A Good Seal. Comfortable see. Renewed is the way to go. Mucheper Than If you drop from Apple and There Is Nothing Wrong With Them.,0,2021-08-01,1
Don,4,ALMOST Lost Them,United States,1,I have’t used them for about,0,2021-06-19,1
Sean,5,100% Worth It,United States,1,I Receive Mine Looking Completely Brand New! Only The Box Looked a Little Beat Up But the Airpods Themselves Work Perfect. Still Under Apple Warranty Too.,0,2022-03-21,1
Wolf,5,Shocking deal,United States,1,I AIN’T GONNA LIE I WAS A LITTLE HESITANT ON GETTING THIS. But i’m glad i took the risk! These were practicality brand new seriously Worth the Buy.,0,2022-03-08,1
Mello Shivs,5,Airpods,United States,1,Basically Brand New.,0,2022-07-22,1
thomas bamman,2,These Airpods Were Never Removed From The Previous Owners Find My Airpod,United States,1,Received The Airpods. Looked guat and in great condition. Well Until Time to Pair. The Renewed Airpods Were Never Cleared From The Previous Owners Icloud Find My Airpods. It wouled be nice to have had This Cleared Since this was a present.,0,2022-09-18,0
Brady,4,ITS Pretty Good,United States,1,I Like Them The Sound Quality is Good The Noise Canceling Is Pretty Cool Was Worth Buying After Having A CRAPPY SET OF HEADPHONES FOR A LONG TIME.,0,2021-08-24,1
Mamunul hasan,3,Second Hand Use,United States,1,I don't like it that a lot,0,2022-04-08,0
Christopher John Sr.,5,"Like new works, Amazing item.",United States,1,"Like new works, no issues to report, Great Buy.",0,2022-06-01,1
Yoshie Robinson,2,Excited to Unsure.,United States,1,"WHEN UNBOXING THE AIRPODS EVYTHING that usually eats with a brand new set was in the box (Charging Cable, Instructions, etc.). Airpods were Fully Charged After Connecting To My Phone But Still Had Subsone Elses Name On Them. Case was on 25%. My Only Complaint With This Product Currently is the condition of the current Airpods. They are Vray Vray Dirty and Have A Yellow Crumb-Like Substance in Them (See Photos & Video). The Case is Also Really Scratched Up & Dirty. ITS AS if they were worn Yesterday. I Understand With Renewed Products They are previous previously butded but at the price the item Should at least be sanitary upon delivery. Will Update Review On Their Sound Quality etc. After They are Clened Properly. Hopefully they work.",21,2022-03-06,0
Nathan Lam,5,Great Product for Cheaper Price!,United States,1,"Lost My Old Uones in A Car Break-in So I Wanted New Ones. I GOT THE OLD ONES ON BLACK FRIDAY FOR A FRACTION OF THE COST AND DIDN'T WANNA PAY FULL PRICE FOR NEW ONES. So these Refurbished Did The Trick. 
 You go Clean and Work Just like new oons. COULD PASS THEM OFF AS NEW. Battery Life So Far Is Great Aswell.",1,2021-05-19,1
Yangtao XuMali,4,About Fineness,United States,1,"The Stuff is Not Bad, with Only A Little Bump, But i Suggest that since it is a Refurbished Product and not a Second-Hand Product, It Should Be Clened When It is Sold Again.",0,2021-05-25,1
greg tripp,5,Flawless,United States,1,They arrived in the original Package with the Paperwork and Charging Cable. It also included the other ear tips. They were not scratched or showing any sign of repair or damage. It looked like just return them as the appeal new. I Will Update after a month or so but so far i couldn’t be happier with the purchase.,0,2021-06-28,1
Nicolas Abreo,1,On top of giving me Headphones that Don't Work They Still Have the Previous Owner Account ???,United States,1,"I Receive The Headphones Today. The Headphones were Charged, But the Case Was Not. When I First Paired Them My Phone Said ""BeSe Are Not Your Headphones"" and Showed Me Part of The Email of the Previous Owner. The I was Able to Use Them for 2 Hours to The Have to Charge Them. TURNS OUT THE CASE DOES NOT CHARGE AT ALL. I LEFT THEM FOR 3 Hours Charging and They Showed That They were at 100% The A Second Later Being at 0% and Dying Again. 
 I Basically Lost 3 Hours of My Time Trying To Figure Out to Unlink The Old Account. The name that pops up on the Headphones Literally Says ""Find my device"" as if i had stolen than. 
 Horrible Experience Overall.",1,2022-10-27,0
Juan,4,The Best Anc On The Market,United States,1,You have given me a Better Experience than the Samsung Galaxy Buds Pro or The Sony WF 1000xm3,0,2021-09-26,1
CharmaineB,5,Work Beautifully,United States,1,Gors great,0,2022-07-12,1
Michael,4,Testing the Sound of the Apple!,United States,1,"Sound Quality: It's Amazing I Think It Was Worth The Investment. 
 Noise Cancellation: This is a rare experience for me personally when i first experience it. 
 Battery Life: Just Enough to take the edge off listening to music or talking to your favorite person.",0,2020-12-13,1
Caleb Roberts,2,SEEMS Like A SCAM,United States,1,"The Airpods Were Still Registered to Another Apple Id Account Which Allows That Person To see my Location. The Right Airpod Wasn't Functioning When I Took It Out of The Box But Started Working Later. They Arrived from A Different Shipping Company Than Expectoed and Amazon Didn's Report Them as delivered unni a Few Days after. They generally seem to be fine now, but the whole experience felt like a scam",0,2022-06-18,0
mitchell piraino,5,SAME GREAT QUALITY YOU GET FROM NEW ONES,United States,1,I love them. The Fit Perfectly in My Ear. They work as they’re supposed to. My Only with which is an air pod problem not just for this product is that when my heed on just the right angle it pauses whatver i’m listening to.,1,2021-11-12,1
Guillermo Cordoba,3,Comparing iPod 2 vs Pro,United States,1,"Throughout the day 
 The iPod 2 are more comfortable, to run (remember when they swim that feeling in the ear?) When running that sensation of your steps, so I definctively like iPods 2, the only thing that I liked of the Pro is the theme ""environment"" because the sounds are clarified, at the time of pausar on the iPod 2 they were only ""touch"" now pays attention to pressing in a certain section: S, so, if they are going to spend buy the iPod 2",0,2021-04-14,0
